id_pedido,id_cliente,id_canal,fecha_pedido,estado_pedido,monto_total
2016,587,2,2026-04-17,pagado,1239000
2017,587,1,2026-05-12,entregado,930000
2018,588,1,2024-11-21,entregado,926000
2019,588,2,2025-01-02,pagado,423000
2020,588,1,2026-02-28,entregado,675000
2021,588,1,2025-03-10,entregado,1185000
2022,589,1,2025-11-01,entregado,320000
2023,589,2,2026-01-14,creado,216000
2024,590,1,2025-03-25,creado,87000
2025,591,2,2025-11-21,entregado,477000
2026,591,1,2026-01-06,creado,1394000
2027,591,2,2025-02-02,creado,216000
2028,591,1,2024-12-07,creado,1018000
2029,591,1,2024-08-05,entregado,695000
2030,591,1,2025-12-12,pagado,619000
2031,592,1,2026-04-10,entregado,1263000
2032,592,1,2026-05-23,entregado,1458000
2033,593,1,2024-12-27,creado,58420000
2034,594,1,2026-01-21,entregado,1135000
2035,594,1,2026-05-24,entregado,324000
2036,595,2,2025-09-19,entregado,335000
2037,595,2,2025-09-07,creado,194000
2038,596,1,2025-01-04,pagado,239000
2039,596,2,2024-12-06,entregado,408000
2040,596,2,2026-01-11,pagado,482000
2041,596,2,2025-02-16,entregado,1522000
2042,596,2,2026-01-18,entregado,1390000
2043,597,2,2026-04-08,entregado,108000
2044,597,2,2026-05-14,entregado,463000
2045,597,1,2026-05-16,entregado,968000
2046,597,1,2026-04-22,entregado,261000
2047,597,2,2026-04-11,pagado,1742000
2048,597,2,2026-04-20,pagado,650000
2049,598,1,2025-11-07,entregado,2091000
2050,598,2,2025-08-17,creado,324000
2051,598,1,2025-09-27,entregado,188000
2052,598,2,2026-04-25,pagado,729000
2053,598,1,2025-12-03,creado,129000
2054,598,1,2026-01-27,entregado,108000
2055,599,2,2026-02-07,entregado,1252000
2056,600,1,2025-12-11,entregado,708000
2057,600,1,2025-11-06,creado,281000
2058,600,1,2025-12-03,pagado,615000
2059,600,2,2025-09-21,pagado,636000
2060,600,2,2026-05-26,entregado,488000
2061,600,1,2025-12-18,entregado,363000
2062,601,1,2026-04-12,entregado,504000
2063,601,3,2026-04-27,entregado,658000
2064,601,2,2026-04-14,pagado,841000
2065,601,3,2026-05-12,entregado,940000
2066,601,2,2026-04-17,entregado,129000
2067,601,2,2026-05-26,entregado,472000
2068,602,3,2026-05-10,creado,26819000
2069,602,3,2026-05-21,entregado,49959000
2070,602,3,2026-05-09,entregado,12400000
2071,602,3,2026-05-06,entregado,59570000
2072,603,1,2026-01-10,entregado,926000
2073,603,1,2026-05-25,creado,751000
2074,603,2,2026-01-07,pagado,985000
2075,603,1,2025-12-18,entregado,295000
2076,604,1,2026-04-25,entregado,20338000
2077,604,2,2025-12-05,entregado,23522000
2078,604,3,2025-09-20,creado,16864000
2079,605,2,2024-12-15,entregado,324000
2080,605,1,2025-07-03,pagado,147000
2081,605,2,2024-11-23,pagado,490000
2082,605,2,2026-03-22,entregado,722000
2083,606,1,2026-01-25,pagado,216000
2084,606,3,2025-07-12,entregado,363000
2085,606,2,2025-07-10,entregado,321000
2086,606,3,2025-12-08,entregado,842000
2087,607,1,2025-03-16,entregado,666000
2088,607,1,2025-05-04,entregado,689000
2089,607,1,2025-03-06,entregado,753000
2090,607,1,2024-12-01,entregado,540000
2091,607,2,2025-01-14,pagado,864000
2092,607,2,2024-11-27,entregado,2180000
2093,610,2,2026-03-05,pagado,12995000
2094,610,3,2026-05-16,entregado,11663000
2095,611,1,2025-10-21,entregado,32000
2096,612,3,2026-01-19,entregado,43850000
2097,612,3,2025-12-28,pagado,9685000
2098,612,3,2026-03-02,pagado,17352000
2099,613,1,2025-11-19,pagado,1502000
2100,613,1,2025-09-01,entregado,808000
2101,613,1,2026-02-20,pagado,897000
2102,613,3,2026-04-23,entregado,212000
2103,613,1,2026-05-16,entregado,972000
2104,614,3,2025-07-14,entregado,40703000
2105,614,3,2025-08-26,creado,26056000
2106,614,1,2024-11-20,entregado,32109000
2107,614,3,2025-02-19,entregado,40362000
2108,614,2,2025-08-08,pagado,127904000
2109,614,3,2025-07-20,creado,34012000
2110,614,2,2024-09-18,creado,49604000
2111,614,2,2024-10-22,entregado,60152000
2112,614,3,2025-03-03,pagado,52581000
2113,616,3,2025-10-20,entregado,19674000
2114,617,2,2025-08-10,entregado,35940000
2115,617,3,2026-04-28,entregado,23133000
2116,617,1,2025-09-18,pagado,40867000
2117,617,1,2026-02-15,entregado,13665000
2118,618,1,2025-09-12,entregado,86000
2119,619,1,2026-03-20,pagado,43000
2120,619,2,2026-02-17,entregado,201000
2121,620,2,2025-12-25,entregado,216000
2122,620,2,2025-01-23,entregado,1875000
2123,620,2,2024-12-07,creado,262000
2124,621,2,2024-11-22,entregado,212000
2125,621,1,2025-01-10,entregado,1179000
2126,621,2,2026-02-25,entregado,724000
2127,621,2,2026-05-18,entregado,174000
2128,621,2,2025-03-24,creado,1112000
2129,622,3,2025-08-24,entregado,31300000
2130,622,3,2024-08-03,creado,73683000
2131,623,2,2025-03-27,pagado,1220000
2132,623,3,2025-01-09,entregado,510000
2133,623,1,2026-03-18,pagado,421000
2134,624,1,2025-11-14,pagado,1834000
2135,624,1,2025-12-05,entregado,636000
2136,625,1,2026-05-25,entregado,515000
2137,626,2,2026-02-25,entregado,516000
2138,626,1,2026-03-26,creado,86000
2139,626,2,2026-01-12,entregado,306000
2140,626,2,2026-02-27,entregado,1914000
2141,626,2,2026-01-28,entregado,876000
2142,627,2,2024-12-04,entregado,1375000
2143,627,2,2025-03-13,pagado,842000
2144,627,1,2025-09-02,entregado,1811000
2145,627,1,2026-04-09,entregado,1786000
2146,627,2,2025-11-25,pagado,276000
2147,628,3,2026-02-07,pagado,62563000
2148,628,1,2025-11-04,creado,44251000
2149,628,3,2025-08-04,entregado,94163000
2150,628,3,2026-04-17,entregado,35910000
2151,628,3,2026-01-14,entregado,23386000
2152,628,3,2025-09-08,creado,101056000
2153,628,3,2025-08-01,creado,112918000
2154,628,3,2025-07-27,entregado,47516000
2155,628,1,2025-12-16,entregado,56687000
2156,630,3,2026-05-28,pagado,42010000
2157,630,3,2025-06-28,entregado,84230000
2158,630,3,2026-04-12,entregado,53198000
2159,630,3,2025-04-07,entregado,39939000
2160,630,1,2025-12-13,entregado,25556000
2161,630,2,2026-01-17,pagado,41488000
2162,630,3,2026-05-02,creado,33710000
2163,630,3,2025-11-14,pagado,78232000
2164,631,3,2025-09-17,creado,14415000
2165,631,3,2026-04-14,entregado,50033000
2166,632,2,2026-02-08,entregado,335000
2167,633,2,2026-03-07,entregado,302000
2168,633,1,2025-06-06,entregado,1109000
2169,633,2,2026-04-15,entregado,1965000
2170,633,1,2025-07-05,creado,463000
2171,633,2,2026-01-10,entregado,108000
2172,633,1,2025-08-01,entregado,1061000
2173,634,2,2025-07-07,creado,20010000
2174,634,2,2026-03-18,pagado,80086000
2175,634,3,2026-05-06,pagado,64361000
2176,635,1,2024-12-22,pagado,414000
2177,636,2,2025-08-23,entregado,463000
2178,636,2,2025-12-26,entregado,147000
2179,636,2,2026-01-07,entregado,936000
2180,636,2,2026-01-05,entregado,1773000
2181,636,1,2025-07-01,entregado,734000
2182,637,1,2026-01-03,entregado,200000
2183,637,1,2026-01-16,pagado,261000
2184,638,1,2025-07-12,pagado,564000
2185,638,2,2026-01-15,entregado,3340000
2186,638,2,2026-01-23,pagado,216000
2187,638,1,2025-11-18,entregado,1056000
2188,638,1,2025-08-22,creado,510000
2189,639,1,2025-10-16,entregado,675000
2190,639,1,2025-12-14,entregado,188000
2191,640,3,2026-02-04,entregado,42852000
2192,640,3,2026-05-15,pagado,28235000
2193,641,1,2025-05-09,entregado,580000
2194,641,1,2025-11-12,pagado,64000
2195,642,2,2024-11-19,entregado,704000
2196,642,1,2025-10-07,entregado,294000
2197,643,1,2026-03-03,entregado,321000
2198,643,1,2026-05-17,entregado,324000
2199,644,3,2026-05-16,entregado,17569000
2200,644,3,2025-12-25,creado,50837000
2201,644,2,2025-11-12,pagado,156535000
2202,644,3,2026-01-18,entregado,35139000
2203,644,3,2025-12-17,entregado,18756000
2204,645,2,2026-03-18,creado,1530000
2205,645,1,2026-01-22,pagado,973000
2206,649,2,2026-05-27,entregado,457000
2207,649,2,2026-02-05,entregado,153000
2208,649,2,2026-05-15,pagado,201000
2209,649,2,2026-03-10,entregado,443000
2210,649,2,2026-05-13,entregado,926000
2211,649,2,2026-05-09,pagado,586000
2212,650,1,2025-01-04,entregado,570000
2213,650,2,2025-12-04,pagado,842000
2214,650,1,2025-12-02,pagado,711000
2215,650,2,2025-05-19,creado,631000
2216,650,1,2026-04-11,entregado,237000
2217,651,2,2025-10-19,entregado,7581000
2218,651,3,2025-12-26,entregado,17964000
2219,651,2,2025-05-09,creado,21082000
2220,651,1,2025-11-07,entregado,35166000
2221,651,1,2026-04-28,entregado,92969000
2222,652,2,2025-09-22,entregado,24824000
2223,653,3,2025-09-10,entregado,61193000
2224,653,3,2026-05-19,pagado,15967000
2225,653,3,2026-02-14,entregado,20843000
2226,653,3,2025-09-17,creado,35612000
2227,653,3,2026-03-10,creado,46215000
2228,654,2,2026-02-19,entregado,1490000
2229,654,1,2026-01-28,entregado,67000
2230,655,2,2025-12-10,entregado,523000
2231,655,2,2026-02-25,creado,423000
2232,656,1,2026-05-15,creado,23616000
2233,657,1,2025-12-19,pagado,688000
2234,657,1,2025-12-18,entregado,797000
2235,657,2,2025-09-26,pagado,2118000
2236,657,2,2025-10-09,entregado,651000
2237,658,3,2025-01-13,entregado,57620000
2238,658,3,2025-11-03,creado,57445000
2239,658,3,2025-12-14,entregado,72629000
2240,659,2,2025-12-17,creado,393000
2241,659,3,2025-07-05,entregado,631000
2242,659,2,2026-02-22,entregado,510000
2243,659,2,2025-01-26,entregado,1102000
2244,659,2,2025-11-10,creado,201000
2245,659,1,2025-05-17,pagado,420000
2246,660,3,2024-12-21,entregado,9132000
2247,660,3,2025-04-18,pagado,43718000
2248,660,3,2026-04-08,entregado,55836000
2249,660,3,2025-09-21,entregado,12658000
2250,661,3,2026-01-03,entregado,95662000
2251,661,3,2026-05-12,creado,33952000
2252,661,3,2026-01-07,pagado,26286000
2253,662,1,2026-01-14,entregado,1005000
2254,662,1,2024-11-06,entregado,108000
2255,663,2,2024-12-19,entregado,513000
2256,663,2,2025-02-07,entregado,188000
2257,663,2,2026-05-14,entregado,378000
2258,663,2,2024-12-20,entregado,236000
2259,663,1,2025-07-21,pagado,108000
2260,663,3,2025-08-06,entregado,64000
2261,664,2,2025-09-01,entregado,443000
2262,664,2,2025-07-25,pagado,532000
2263,664,3,2025-02-19,entregado,233000
2264,665,1,2026-02-24,entregado,26476000
2265,665,3,2026-02-18,creado,17232000
2266,665,1,2025-11-25,entregado,43522000
2267,665,3,2026-03-13,creado,13270000
2268,666,3,2026-05-23,entregado,9432000
2269,666,3,2026-05-12,pagado,60797000
2270,666,3,2026-05-14,entregado,39348000
2271,666,3,2026-04-25,entregado,61805000
2272,666,2,2026-04-01,pagado,60787000
2273,666,3,2026-04-09,entregado,11605000
2274,666,3,2026-04-12,creado,123929000
2275,666,1,2026-04-12,pagado,87997000
2276,666,3,2026-05-19,entregado,10557000
2277,667,1,2025-02-20,entregado,750000
2278,667,2,2025-08-18,entregado,502000
2279,667,2,2025-07-22,entregado,236000
2280,667,1,2025-03-19,entregado,722000
2281,668,3,2026-04-17,entregado,42984000
2282,669,2,2026-04-17,entregado,43000
2283,669,1,2026-01-12,pagado,1280000
2284,669,1,2025-12-25,entregado,830000
2285,670,3,2026-02-18,entregado,263000
2286,670,2,2026-01-06,pagado,211000
2287,670,1,2026-02-24,pagado,176000
2288,671,2,2024-12-06,entregado,1781000
2289,671,2,2025-02-17,pagado,86000
2290,671,2,2025-07-06,entregado,539000
2291,671,2,2025-02-08,pagado,453000
2292,671,1,2025-07-02,entregado,345000
2293,671,1,2026-02-21,creado,564000
2294,672,2,2026-02-05,pagado,835000
2295,672,2,2026-05-27,pagado,462000
2296,674,3,2026-05-02,pagado,14287000
2297,674,1,2024-10-15,entregado,25979000
2298,674,1,2024-07-15,entregado,12866000
2299,674,3,2025-02-04,entregado,23430000
2300,675,1,2025-12-24,entregado,42969000
2301,676,1,2026-04-20,entregado,371000
2302,676,2,2026-05-17,entregado,1758000
2303,676,2,2026-02-06,entregado,651000
2304,676,2,2026-01-28,entregado,842000
2305,676,2,2026-03-12,entregado,497000
2306,676,1,2025-03-03,creado,1176000
2307,677,3,2026-02-14,entregado,22946000
2308,677,1,2026-05-23,creado,121529000
2309,677,3,2026-03-22,creado,70299000
2310,677,2,2025-10-25,entregado,17272000
2311,677,3,2026-05-14,creado,58053000
2312,677,3,2026-02-19,entregado,45384000
2313,677,3,2026-01-20,creado,63004000
2314,678,1,2026-02-04,creado,730000
2315,678,1,2026-05-27,entregado,1386000
2316,679,2,2025-12-14,pagado,514000
2317,679,1,2026-02-15,entregado,475000
2318,680,3,2025-08-20,entregado,12787000
2319,680,2,2024-07-17,pagado,20813000
2320,680,3,2025-08-24,entregado,22268000
2321,680,1,2025-01-08,entregado,6894000
2322,681,3,2025-03-02,entregado,26095000
2323,681,3,2025-12-06,entregado,13604000
2324,683,2,2026-04-09,entregado,98000
2325,684,3,2025-11-26,pagado,53942000
2326,684,2,2025-02-27,entregado,16884000
2327,684,1,2025-07-26,creado,6896000
2328,684,3,2025-03-22,entregado,15045000
2329,684,1,2025-08-03,entregado,22639000
2330,685,2,2026-05-27,entregado,212000
2331,685,2,2026-04-19,entregado,1605000
2332,686,1,2026-02-28,entregado,1719000
2333,686,1,2026-02-26,pagado,195000
2334,686,1,2026-01-23,pagado,324000
2335,686,1,2025-08-07,pagado,600000
2336,686,1,2025-10-22,entregado,603000
2337,686,2,2025-08-09,creado,463000
2338,687,1,2026-01-02,entregado,22392000
2339,687,3,2025-06-20,entregado,17430000
2340,687,3,2026-05-05,entregado,5180000
2341,687,1,2025-08-03,creado,50863000
2342,687,3,2025-12-02,pagado,29513000
2343,687,3,2026-01-23,entregado,31599000
2344,687,3,2025-05-21,creado,32267000
2345,687,3,2026-04-08,entregado,32639000
2346,688,2,2026-02-26,entregado,393000
2347,688,2,2026-02-08,entregado,1583000
2348,688,3,2026-04-20,entregado,2209000
2349,688,1,2026-01-14,entregado,1130000
2350,688,1,2026-01-16,entregado,174000
2351,690,2,2025-06-17,entregado,129000
2352,691,3,2025-08-06,creado,32473000
2353,692,3,2026-05-18,creado,21150000
2354,693,1,2026-04-08,pagado,1185000
2355,693,1,2026-04-25,entregado,723000
2356,693,2,2026-03-20,pagado,970000
2357,694,3,2026-04-19,entregado,73186000
2358,695,3,2026-05-12,entregado,9504000
2359,695,3,2026-05-13,entregado,23740000
2360,695,3,2026-05-19,pagado,5583000
2361,695,3,2026-05-13,entregado,22103000
2362,695,3,2026-05-21,entregado,25392000
2363,695,3,2026-05-05,entregado,27041000
2364,695,2,2026-05-24,entregado,41435000
2365,695,1,2026-05-19,pagado,25332000
2366,695,3,2026-05-28,pagado,26198000
2367,695,2,2026-05-15,entregado,33469000
2368,695,2,2026-05-27,entregado,17486000
2369,696,1,2024-11-18,entregado,310000
2370,696,2,2024-10-02,entregado,261000
2371,697,3,2024-12-21,pagado,17787000
2372,697,3,2025-09-11,pagado,26259000
2373,697,2,2025-03-14,entregado,5590000
2374,697,3,2025-08-04,creado,27100000
2375,698,1,2026-01-26,entregado,1443000
2376,698,1,2026-05-24,entregado,1141000
2377,698,2,2024-10-16,entregado,2019000
2378,698,2,2024-10-22,entregado,919000
2379,698,3,2025-08-19,creado,1263000
2380,699,3,2025-09-10,entregado,20406000
2381,699,1,2026-02-26,pagado,42888000
2382,699,3,2026-02-22,pagado,20946000
2383,699,2,2026-02-18,pagado,9504000
2384,699,3,2026-04-05,pagado,15406000
2385,699,3,2025-12-09,entregado,25786000
2386,699,3,2026-02-19,creado,19351000
2387,699,3,2026-03-16,creado,40057000
2388,699,3,2026-01-04,pagado,60832000
2389,699,3,2026-04-07,entregado,12576000
2390,699,1,2025-12-04,pagado,49708000
2391,699,2,2025-12-07,entregado,46614000
2392,700,3,2026-05-07,creado,45420000
2393,700,3,2026-05-05,entregado,24418000
2394,700,2,2026-05-11,pagado,62203000
2395,700,2,2026-05-14,pagado,75532000
2396,700,3,2026-05-08,entregado,29570000
2397,700,3,2026-05-15,entregado,79213000
2398,700,1,2026-05-26,creado,65343000
2399,700,3,2026-05-25,entregado,75959000
2400,700,3,2026-05-28,pagado,76668000
2401,701,1,2025-07-13,entregado,709000
2402,701,2,2024-11-16,entregado,376000
2403,701,3,2025-01-02,pagado,87000
2404,701,1,2026-04-26,creado,1077000
2405,702,1,2025-08-10,creado,26324000
2406,702,3,2024-11-21,entregado,29587000
2407,702,3,2025-08-27,entregado,36423000
2408,702,3,2026-01-15,pagado,41612000
2409,702,2,2025-12-01,pagado,26278000
2410,702,3,2026-04-05,entregado,65605000
2411,702,3,2025-07-12,pagado,50994000
2412,703,1,2026-01-02,entregado,409000
2413,704,2,2026-03-19,entregado,54886000
2414,704,2,2024-10-15,entregado,13461000
2415,705,3,2026-03-04,entregado,74913000
2416,705,1,2026-03-19,entregado,17033000
2417,706,3,2025-12-19,creado,10914000
2418,706,3,2026-03-02,pagado,4081000
2419,706,1,2026-04-03,entregado,55317000
2420,706,3,2025-11-01,creado,8192000
2421,706,3,2026-01-12,entregado,13904000
2422,707,1,2026-04-24,creado,107000
2423,707,1,2026-02-01,entregado,410000
2424,709,3,2026-01-27,entregado,29479000
2425,709,2,2025-07-15,creado,12791000
2426,709,3,2026-01-06,entregado,41237000
2427,710,2,2025-12-17,creado,62197000
2428,710,3,2026-04-14,pagado,49390000
2429,711,1,2025-07-20,pagado,90000
2430,712,1,2025-10-01,entregado,108000
2431,712,1,2026-02-16,pagado,551000
2432,712,1,2026-01-25,creado,549000
2433,712,2,2025-12-21,entregado,99000
2434,713,2,2026-02-01,entregado,670000
2435,714,1,2025-09-01,entregado,504000
2436,714,1,2025-10-21,creado,1012000
2437,714,1,2026-04-26,entregado,147000
2438,715,2,2025-01-19,creado,212000
2439,715,2,2025-01-12,entregado,583000
2440,715,2,2026-04-22,entregado,1167000
2441,715,2,2026-02-06,pagado,693000
2442,716,2,2025-07-09,entregado,738000
2443,716,1,2025-09-03,entregado,165000
2444,716,1,2025-01-20,pagado,147000
2445,717,3,2026-02-02,entregado,15495000
2446,718,1,2026-02-23,entregado,186000
2447,718,1,2025-12-13,pagado,1389000
2448,718,2,2025-10-11,entregado,324000
2449,718,2,2025-12-02,entregado,32000
2450,718,2,2026-01-13,creado,188000
2451,719,2,2025-10-14,pagado,1815000
2452,719,2,2025-02-23,pagado,212000
2453,719,2,2026-03-27,creado,2193000
2454,719,1,2026-03-04,entregado,753000
2455,719,1,2024-12-25,entregado,757000
2456,719,1,2025-01-04,entregado,1020000
2457,720,1,2025-12-06,entregado,201000
2458,720,2,2026-02-11,entregado,564000
2459,720,1,2025-09-23,entregado,43000
2460,720,1,2025-11-11,creado,3017000
2461,720,1,2025-11-25,entregado,413000
2462,721,3,2026-05-15,entregado,73835000
2463,721,1,2025-12-24,pagado,75419000
2464,721,3,2026-02-19,creado,77589000
2465,721,3,2026-05-03,entregado,52482000
2466,721,2,2026-01-13,entregado,31736000
2467,722,3,2025-09-17,pagado,47746000
2468,723,1,2026-03-07,entregado,57199000
2469,723,1,2026-01-03,entregado,51292000
2470,723,3,2025-11-20,entregado,41500000
2471,723,2,2025-07-13,pagado,26738000
2472,723,2,2026-05-13,pagado,53524000
2473,723,3,2025-11-16,pagado,20227000
2474,723,3,2025-10-15,creado,19377000
2475,723,3,2026-05-15,pagado,19498000
2476,723,3,2025-07-28,entregado,23631000
2477,724,2,2025-07-25,creado,376000
2478,724,2,2026-05-02,creado,602000
2479,724,2,2025-07-15,entregado,428000
2480,724,1,2026-01-13,pagado,751000
2481,725,3,2026-02-13,entregado,36947000
2482,725,3,2025-12-01,entregado,34334000
2483,725,1,2026-01-09,entregado,4950000
2484,725,3,2026-05-02,entregado,24327000
2485,725,1,2025-03-13,entregado,26143000
2486,726,2,2025-04-19,entregado,22003000
2487,726,3,2026-04-12,entregado,46458000
2488,726,1,2025-11-16,entregado,49767000
2489,726,1,2025-07-21,entregado,66482000
2490,726,1,2025-11-12,entregado,35760000
2491,726,2,2026-02-08,entregado,53164000
2492,726,2,2026-01-05,pagado,83043000
2493,726,3,2025-04-08,entregado,47647000
2494,727,1,2026-05-08,entregado,882000
2495,727,2,2026-05-11,pagado,926000
2496,727,2,2026-03-16,creado,482000
2497,727,1,2026-03-25,entregado,636000
2498,728,1,2026-02-07,entregado,87000
2499,728,2,2026-04-07,entregado,174000
2500,729,1,2026-01-19,pagado,48417000
2501,729,3,2026-01-01,entregado,29235000
2502,729,3,2026-01-18,pagado,32293000
2503,729,1,2026-01-27,pagado,12304000
2504,729,2,2026-02-01,entregado,17344000
2505,729,3,2026-05-02,entregado,18692000
2506,729,3,2026-01-17,entregado,8464000
2507,729,2,2026-02-06,entregado,7683000
2508,729,3,2026-03-09,pagado,23467000
2509,729,3,2026-02-23,pagado,15640000
2510,729,3,2026-01-03,pagado,24290000
2511,731,2,2026-05-17,entregado,636000
2512,731,1,2025-02-10,pagado,345000
2513,731,1,2025-12-22,creado,2391000
2514,731,2,2025-04-22,entregado,842000
2515,731,2,2025-08-09,entregado,679000
2516,731,1,2025-12-18,entregado,1248000
2517,732,3,2026-01-11,creado,51054000
2518,732,1,2026-04-28,pagado,32916000
2519,732,3,2026-04-04,entregado,18454000
2520,732,3,2026-03-15,entregado,32216000
2521,733,2,2026-05-13,entregado,430000
2522,733,2,2026-04-19,entregado,545000
2523,733,1,2025-11-28,pagado,842000
2524,735,1,2025-10-05,pagado,734000
